Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
,,,,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated
CS Length,,N/A,0.405000,0.415000,0.327000,0.355000,0.410000,0.295000,0.295000,0.405000,0.420000,0.405000,0.370000,0.360000,0.440000,0.410000,0.350000,0.345000,0.430000,0.445000,0.480000,0.430000,0.295000,0.295000,0.390000,0.420000,0.420000,0.405000,0.420000,0.395000,0.430000,0.375900,0.405000,0.406000,0.380000,0.295000,0.450000,0.420000,0.395000,0.430000,0.350000,0.420000,0.424000,0.395000,0.420000,0.395000,0.420000,0.416000,0.416000,0.415000,0.385000,0.406000,0.440000,0.406000,0.494830,0.405000,0.440000,0.342300,0.380000,0.406000,0.392810,0.400000,0.435000,0.376920,0.430000,0.430000,0.475000,0.400000,0.400000,0.425000,0.405000,0.430000,0.430000,0.430000,0.400000,0.400000,0.400000,0.400000,0.430000,0.384180,0.355000,0.405040,0.389960,0.393550,0.480000,0.383080,0.425000,0.405040,0.274160,0.360000,0.425000,0.276830,0.405000,0.408000,0.440000,0.405000,0.450000,0.410000,0.425000,0.345000,0.425000,0.444100,0.440000,0.460100,0.405000,0.405000,0.405000,0.405000,0.410000,0.407200,0.405000,0.425000,0.365000,0.365000,0.425000,0.425000,0.410000,0.425000,0.425000,0.425000,0.370000,0.425000,0.425000,0.445000,0.420000,0.395000,0.424900,0.385000,0.405000,0.377825,0.430000,0.625000,0.385310,0.467090,0.430000,0.317960,0.435000,0.425000,0.425000,0.414180,0.425000,0.370000,0.405000,0.405000,0.405020,0.380000,0.410000,0.419000,0.439000,0.400000,0.400000,0.400000,0.450000,0.410000,0.405000,0.460000,0.370000,0.400000,0.400000,0.370000,0.370000,0.370000,0.400000,0.400000,0.395000,0.400000,0.400000,0.400000,0.400000,0.400000,0.415000,0.405000,0.450000,0.398330,0.800000,0.405000,0.445000,0.440000,0.415000,0.440000,0.394590,0.410000,0.410000,0.447000,0.410000,0.390000,0.420000,0.402780,0.325010,0.420000,0.418000,0.447000,0.360000,0.420000,0.430000,0.406000,0.435000,0.420000,0.365000,0.360000,0.370000,0.400000,0.355000
BB Drop,,N/A,0.020000,0.070000,-0.001000,-0.001000,0.015000,0.000000,0.000000,0.070000,0.030000,0.070000,-0.001000,-0.026000,0.085000,0.005000,0.000356,-0.007000,0.062000,0.073000,0.030000,0.062000,0.000000,0.000000,0.057000,0.020000,0.034051,0.070000,0.000000,0.075000,0.070000,0.000000,0.070000,0.070000,0.060000,-0.000000,0.070000,0.027000,-0.035318,0.060000,-0.009000,0.045942,0.036000,0.000000,0.036000,-0.038808,0.036000,0.019234,0.019234,0.070000,0.045000,0.070000,0.045000,0.070000,0.090000,0.070000,0.075000,-0.005000,0.045000,0.070000,0.050000,0.045000,0.020000,0.042000,0.034000,0.019980,-0.010000,0.032592,0.030848,0.070000,0.070000,0.010000,0.010000,0.060000,0.045000,0.045000,0.045000,0.045000,0.010000,0.000000,0.000000,0.070000,0.042000,0.000000,0.030000,0.000000,0.068000,0.070000,0.015000,0.060000,0.068000,0.000000,0.070000,0.025000,0.049954,0.070000,0.067000,0.005000,0.070000,-0.007000,0.070000,0.020000,0.000000,0.020000,0.020000,0.020000,0.020000,0.070000,0.030000,0.070000,0.030000,0.020000,-0.020000,-0.020000,0.020000,0.050000,0.070000,0.030000,0.030000,0.030000,-0.025000,0.030000,0.064105,0.060000,0.030000,0.030000,0.055000,-0.020000,0.075000,-0.012770,0.070000,0.050000,0.070000,-0.020000,0.070000,0.000000,0.070000,0.070000,0.020000,0.025000,0.040000,0.035000,0.070000,0.070000,0.020000,-0.020000,0.070000,0.040000,0.069000,0.045000,0.045000,0.045000,0.080000,0.060000,0.070000,0.035000,0.048000,0.045000,0.045000,0.000000,0.000000,0.000000,0.045000,0.045000,0.050000,0.045000,0.045000,0.045000,0.045000,0.045000,0.040000,0.070000,0.070000,0.000000,0.000000,0.070000,0.060000,0.065000,0.068000,0.065000,0.000000,0.067000,0.072000,0.050000,0.071876,-0.007000,0.070000,0.050000,0.000000,0.050000,0.047560,0.060000,0.045000,0.012500,0.055000,0.069000,0.075000,0.015000,0.040000,0.045000,0.040000,0.011613,-0.000000
Stack,,m,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656
SS E,,N/A,0.045000,0.045000,0.055000,0.055000,0.200000,0.029000,0.029000,0.045000,0.045000,0.045000,0.055000,0.045000,0.045000,0.045000,0.045000,0.050000,0.045000,0.045000,0.075000,0.045000,0.029000,0.029000,0.080000,0.090000,0.090000,0.210000,0.045000,0.145000,0.045000,0.045000,0.045000,0.045000,0.120000,0.029000,0.045000,0.045000,0.025000,0.045000,0.045000,0.045000,0.045000,0.025000,0.045000,0.025000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.140000,0.100000,0.030000,0.045000,0.150000,0.050000,0.050000,0.045000,0.065000,0.100000,0.045000,0.045000,0.045000,0.048000,0.048000,0.045000,0.080000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.075000,0.045000,0.045000,0.045000,0.200000,0.200000,0.045000,0.250000,0.045000,0.060000,0.060000,0.045000,0.045000,0.045000,0.045000,0.050000,0.035000,0.035000,0.035000,0.035000,0.045000,0.045000,0.045000,0.035000,0.060000,0.045000,0.045000,0.045000,0.050000,0.050000,0.045000,0.045000,0.045000,0.073000,0.073000,0.073000,0.037000,0.073000,0.045000,0.045000,0.120000,0.045000,0.045000,0.045000,0.045000,0.030000,0.045000,0.100000,0.150000,0.060000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.050000,0.065000,0.045000,0.045000,0.045000,0.045000,0.045000,0.075000,0.045000,0.045000,0.045000,0.045000,0.050000,0.045000,0.045000,0.037000,0.037000,0.045000,0.045000,0.160000,0.160000,0.160000,0.045000,0.045000,0.070000,0.045000,0.045000,0.045000,0.045000,0.045000,0.060000,0.045000,0.040000,0.045000,0.045000,0.045000,0.045000,0.025000,0.020000,0.025000,0.045000,0.045000,0.060000,0.045000,0.150000,0.150000,0.030000,0.150000,0.150000,0.045000,0.060000,0.045000,0.045000,0.044920,0.045000,0.045000,0.045000,0.050000,0.050000,0.050000,0.050000,0.035000,0.035000
ST Angle,,N/A,1.387540,1.274090,1.291544,1.291544,1.221730,1.282817,1.282817,1.291544,1.256637,1.300270,1.291544,1.256637,1.317724,1.239184,1.267376,1.361357,1.284562,1.256637,1.317724,1.256637,1.500983,1.282817,1.300270,1.262924,1.296450,1.282817,1.239184,1.274090,1.274090,1.291544,1.291544,1.291544,1.291544,1.282817,1.300270,1.256637,1.158228,1.282817,1.291544,1.246912,1.274090,1.256637,1.274090,1.158231,1.274090,1.191230,1.191230,1.274090,1.335177,1.239184,1.239184,1.291544,1.151917,1.361357,1.186824,1.230457,1.361357,1.282817,1.308997,1.291544,1.256637,1.291544,1.291544,1.258874,1.186824,1.213059,1.208685,1.265364,1.291544,1.291544,1.291544,1.282817,1.291544,1.291544,1.291544,1.291544,1.291544,1.291544,1.239184,1.291544,1.326450,1.291544,1.317724,1.282817,1.282817,1.291544,1.274090,1.256637,1.282817,1.308997,1.291544,1.300270,1.230872,1.291544,1.274090,1.291544,1.274090,1.361357,1.291544,1.326450,1.361357,1.300270,1.291544,1.291544,1.291544,1.291544,1.274090,1.291544,1.274090,1.256637,1.308997,1.308997,1.256637,1.361357,1.256637,1.274090,1.274090,1.274090,1.288995,1.274090,1.256637,1.291544,1.239184,1.265364,1.221730,1.308997,1.291544,1.300270,1.308997,1.239184,1.570796,1.256637,1.291544,1.256637,1.308997,1.308997,1.256637,1.282817,1.239184,1.291544,1.291544,1.291544,1.213004,1.291544,1.274090,1.274090,1.291544,1.291544,1.291544,1.291544,1.274090,1.274090,1.291544,1.343904,1.291544,1.291544,1.291544,1.265364,1.265364,1.265364,1.291544,1.291544,1.308997,1.291544,1.291544,1.291544,1.291544,1.291544,1.229374,1.291544,1.274090,1.291544,1.308997,1.291544,1.265364,1.274090,1.282817,1.274090,1.291544,1.291544,1.282817,1.291544,1.268705,1.239184,1.265364,1.291544,1.239184,1.291544,1.230457,1.282817,1.274090,1.239184,1.265364,1.282817,1.282817,1.261873,1.274090,1.282817,1.308997,1.259494,1.274090
BB OD,,m,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0508,0.04,0.04,0.075,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0381,0.04,0.04,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.035,0.035,0.035,0.045,0.035,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0444,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0381,0.04,0.04,0.04,0.038,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.0381,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04448,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04
TT OD,,m,0.05,0.0286,0.0286,0.0286,0.05,0.0379,0.0429,0.0286,0.0286,0.0286,0.0286,0.0327,0.0286,0.0377,0.0377,0.0286,0.0286,0.0254,0.0316,0.0286,0.04,0.0354,0.0286,0.0377,0.0377,0.0302,0.0286,0.0302,0.027,0.0286,0.0286,0.0286,0.0286,0.0375,0.0286,0.0286,0.055,0.0286,0.0286,0.0302,0.0286,0.055,0.0286,0.055,0.0286,0.0302,0.0302,0.027,0.0286,0.0286,0.0286,0.0286,0.0286,0.04,0.0286,0.0286,0.0381,0.0327,0.0286,0.0257,0.0317,0.0286,0.0317,0.0317,0.0397,0.0307,0.0307,0.03,0.0254,0.0327,0.0327,0.027,0.0257,0.0257,0.0257,0.0257,0.0327,0.0286,0.0277,0.0286,0.0286,0.0286,0.0316,0.0286,0.0286,0.0286,0.0286,0.027,0.0286,0.0286,0.0286,0.0359,0.0369,0.0327,0.0286,0.0327,0.027,0.0286,0.0254,0.0426,0.0426,0.0426,0.0286,0.0286,0.0286,0.0327,0.0327,0.0286,0.03765,0.0277,0.0286,0.0286,0.0277,0.0371,0.0286,0.04,0.04,0.04,0.033,0.04,0.0312,0.0286,0.0312,0.0292,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.035,0.0327,0.0286,0.0286,0.0286,0.0286,0.0277,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0282,0.0286,0.0302,0.0302,0.0302,0.0286,0.0286,0.0286,0.033,0.0286,0.0302,0.0302,0.0431,0.0431,0.0431,0.0302,0.0257,0.0302,0.0257,0.0257,0.0257,0.0257,0.0257,0.05,0.0286,0.0277,0.0286,0.0286,0.0286,0.0287,0.0254,0.027,0.0254,0.0371,0.0286,0.02855,0.0286,0.0352,0.0286,0.0272,0.0286,0.0286,0.0286,0.063,0.0286,0.0286,0.04414,0.0286,0.0375,0.0286,0.0302,0.0286,0.0286,0.0277,0.0345,0.0375
HT OD,,m,0.045,0.045,0.042,0.042,0.045,0.04,0.04,0.045,0.045,0.045,0.042,0.045,0.0318,0.05,0.05,0.042,0.045,0.0318,0.025,0.045,0.04,0.04,0.045,0.05,0.05,0.045,0.044,0.045,0.036,0.045,0.045,0.045,0.045,0.04,0.045,0.046,0.05,0.045,0.045,0.042,0.046,0.05,0.046,0.05,0.046,0.042,0.042,0.036,0.045,0.045,0.045,0.045,0.045,0.03,0.0381,0.045,0.045,0.05,0.045,0.032,0.05,0.045,0.05,0.05,0.05,0.048,0.048,0.045,0.0316,0.045,0.045,0.038,0.032,0.032,0.032,0.032,0.045,0.045,0.045,0.045,0.045,0.045,0.025,0.045,0.045,0.045,0.045,0.0317,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.036,0.042,0.0318,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.052,0.045,0.045,0.04,0.042,0.042,0.04,0.045,0.045,0.045,0.045,0.045,0.035,0.045,0.045,0.045,0.045,0.043,0.045,0.045,0.045,0.045,0.045,0.045,0.05,0.045,0.04,0.045,0.045,0.045,0.04,0.045,0.04,0.045,0.045,0.045,0.045,0.045,0.0444,0.045,0.045,0.035,0.035,0.035,0.045,0.045,0.045,0.033,0.045,0.035,0.035,0.045,0.045,0.045,0.035,0.032,0.044,0.032,0.032,0.032,0.032,0.032,0.052,0.045,0.036,0.045,0.045,0.045,0.036,0.032,0.0318,0.032,0.045,0.045,0.038,0.045,0.045,0.0318,0.036,0.045,0.045,0.045,0.05,0.045,0.045,0.04757,0.045,0.055,0.045,0.0583,0.045,0.045,0.045,0.045,0.043
DT OD,,m,0.05,0.0365,0.0365,0.0365,0.0475,0.04245,0.04245,0.0365,0.0365,0.0365,0.0365,0.0365,0.0286,0.049,0.049,0.0365,0.0365,0.0365,0.0365,0.0365,0.0425,0.03495,0.0365,0.095,0.095,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0425,0.0365,0.0365,0.075,0.0365,0.0365,0.0365,0.0365,0.075,0.0365,0.075,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.03805,0.0365,0.0365,0.05,0.0365,0.0365,0.0415,0.0365,0.0415,0.0415,0.0415,0.0365,0.0365,0.042,0.0365,0.043,0.043,0.0365,0.0365,0.0365,0.0365,0.0365,0.043,0.0365,0.035,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.034,0.0365,0.0365,0.0365,0.03745,0.0369,0.0365,0.0365,0.043,0.0365,0.0365,0.03175,0.053,0.053,0.053,0.041,0.041,0.041,0.0365,0.055,0.0365,0.0425,0.0365,0.0365,0.0365,0.0365,0.042,0.0365,0.04495,0.04495,0.04495,0.0345,0.04495,0.05,0.0365,0.0365,0.041,0.0349,0.0365,0.0365,0.0365,0.0365,0.05,0.0365,0.043,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0345,0.0365,0.0365,0.0365,0.053,0.053,0.053,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0525,0.0365,0.034,0.0365,0.0381,0.0365,0.0365,0.0365,0.0365,0.0365,0.0415,0.0365,0.03655,0.0365,0.0365,0.034,0.0365,0.0365,0.0365,0.0365,0.0565,0.0365,0.0365,0.05259,0.0365,0.044,0.0365,0.0365,0.0365,0.0365,0.0365,0.0525,0.06
