Design Study 1
Scenarios/Iterations:, 200
Parameter Constraint or Goal,Format,Unit,Initial Value,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10,Scenario 11,Scenario 12,Scenario 13,Scenario 14,Scenario 15,Scenario 16,Scenario 17,Scenario 18,Scenario 19,Scenario 20,Scenario 21,Scenario 22,Scenario 23,Scenario 24,Scenario 25,Scenario 26,Scenario 27,Scenario 28,Scenario 29,Scenario 30,Scenario 31,Scenario 32,Scenario 33,Scenario 34,Scenario 35,Scenario 36,Scenario 37,Scenario 38,Scenario 39,Scenario 40,Scenario 41,Scenario 42,Scenario 43,Scenario 44,Scenario 45,Scenario 46,Scenario 47,Scenario 48,Scenario 49,Scenario 50,Scenario 51,Scenario 52,Scenario 53,Scenario 54,Scenario 55,Scenario 56,Scenario 57,Scenario 58,Scenario 59,Scenario 60,Scenario 61,Scenario 62,Scenario 63,Scenario 64,Scenario 65,Scenario 66,Scenario 67,Scenario 68,Scenario 69,Scenario 70,Scenario 71,Scenario 72,Scenario 73,Scenario 74,Scenario 75,Scenario 76,Scenario 77,Scenario 78,Scenario 79,Scenario 80,Scenario 81,Scenario 82,Scenario 83,Scenario 84,Scenario 85,Scenario 86,Scenario 87,Scenario 88,Scenario 89,Scenario 90,Scenario 91,Scenario 92,Scenario 93,Scenario 94,Scenario 95,Scenario 96,Scenario 97,Scenario 98,Scenario 99,Scenario 100,Scenario 101,Scenario 102,Scenario 103,Scenario 104,Scenario 105,Scenario 106,Scenario 107,Scenario 108,Scenario 109,Scenario 110,Scenario 111,Scenario 112,Scenario 113,Scenario 114,Scenario 115,Scenario 116,Scenario 117,Scenario 118,Scenario 119,Scenario 120,Scenario 121,Scenario 122,Scenario 123,Scenario 124,Scenario 125,Scenario 126,Scenario 127,Scenario 128,Scenario 129,Scenario 130,Scenario 131,Scenario 132,Scenario 133,Scenario 134,Scenario 135,Scenario 136,Scenario 137,Scenario 138,Scenario 139,Scenario 140,Scenario 141,Scenario 142,Scenario 143,Scenario 144,Scenario 145,Scenario 146,Scenario 147,Scenario 148,Scenario 149,Scenario 150,Scenario 151,Scenario 152,Scenario 153,Scenario 154,Scenario 155,Scenario 156,Scenario 157,Scenario 158,Scenario 159,Scenario 160,Scenario 161,Scenario 162,Scenario 163,Scenario 164,Scenario 165,Scenario 166,Scenario 167,Scenario 168,Scenario 169,Scenario 170,Scenario 171,Scenario 172,Scenario 173,Scenario 174,Scenario 175,Scenario 176,Scenario 177,Scenario 178,Scenario 179,Scenario 180,Scenario 181,Scenario 182,Scenario 183,Scenario 184,Scenario 185,Scenario 186,Scenario 187,Scenario 188,Scenario 189,Scenario 190,Scenario 191,Scenario 192,Scenario 193,Scenario 194,Scenario 195,Scenario 196,Scenario 197,Scenario 198,Scenario 199,Scenario 200
,,,,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Estimated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated,Calculated
CS Length,,N/A,0.430000,0.400000,0.375000,0.400000,0.405000,0.379000,0.415000,0.420000,0.418940,0.415000,0.455000,0.405000,0.405000,0.390000,0.390000,0.450000,0.379000,0.450000,0.450000,0.450000,0.373000,0.380000,0.370000,0.397000,0.369000,0.450000,0.364000,0.364000,0.405000,0.403670,0.381000,0.407000,0.400000,0.404000,0.436000,0.350000,0.390000,0.370000,0.400000,0.405700,0.381000,0.381000,0.381000,0.430000,0.384991,0.384991,0.390000,0.403000,0.392012,0.390200,0.435000,0.430000,0.384991,0.384991,0.405000,0.410000,0.405000,0.402000,0.405000,0.420000,0.405000,0.397620,0.405000,0.378000,0.390300,0.435000,0.410000,0.380000,0.375000,0.400000,0.405000,0.400000,0.375000,0.405000,0.390300,0.405000,0.415000,0.405000,0.393000,0.385000,0.385000,0.396480,0.380000,0.380000,0.405000,0.405000,0.528100,0.440340,0.482024,1.200000,0.405000,0.405000,0.435000,0.405000,0.390000,0.420000,0.495000,0.415000,0.419000,0.420000,0.450000,0.405000,0.760000,0.400000,0.610000,0.440000,0.405000,0.425000,0.427000,0.427000,0.420000,0.459950,0.384000,0.405000,0.445000,0.405000,0.405000,0.390000,0.439500,0.929170,0.405000,0.405000,0.420000,0.415000,0.385000,0.405000,0.445000,0.405000,0.405000,0.405000,0.420000,0.390000,0.405000,0.415820,0.439420,0.390000,0.400860,0.383000,0.405000,0.405000,0.390000,0.425000,0.335000,0.435000,0.384991,0.384991,0.396150,0.405000,0.425000,0.405000,0.400000,0.401870,0.405000,0.419440,0.416900,0.430000,0.430000,0.340000,0.350000,0.407000,0.430000,0.935300,0.435000,0.420000,0.425000,0.199950,0.400000,0.385000,0.385000,0.405000,0.415000,0.421050,0.378000,0.400000,0.400000,0.415000,0.408000,0.405000,0.370000,0.400000,0.410000,0.400000,0.525000,0.403000,0.400000,0.412000,0.405000,0.440000,0.375000,0.595000,0.385400,0.405000,0.644800,0.385400,0.405000,0.405000,0.399500,0.405000,0.390000,0.400000,0.365000
BB Drop,,N/A,0.065000,0.030000,0.000000,0.020000,0.070000,-0.003000,0.065000,0.070000,0.070000,0.074046,0.075000,0.070000,0.070000,0.005000,0.005000,0.065000,0.047700,0.083838,0.106725,0.083838,0.045000,0.047400,0.047400,0.070000,0.047000,0.070000,0.048000,0.048000,0.070000,0.067000,0.042500,0.070000,0.060000,0.053000,0.070000,0.000000,0.005000,0.000000,0.000000,0.074970,0.010000,0.012000,0.012000,0.065000,0.015000,0.015000,0.011000,0.011000,0.022000,0.058000,0.045000,0.023988,0.015000,0.015000,0.070000,0.060000,0.060000,0.060000,0.070000,0.072000,0.048000,0.060000,0.070000,0.045000,0.051823,0.045000,0.069000,-0.010000,0.000000,0.060000,0.055000,0.000000,0.000000,0.000000,0.024861,0.060000,0.073000,0.070000,0.054000,0.035000,0.035000,0.050000,0.020000,0.020000,0.070000,0.070000,0.150000,0.085700,0.105000,0.000500,0.050000,0.070000,0.100000,0.070000,0.020000,0.100000,0.070000,0.060000,0.025000,0.068000,0.075000,0.075000,-0.665000,0.070000,0.130000,0.060000,0.070000,0.069000,0.052500,0.052500,0.068000,0.060000,0.052400,0.070000,0.070000,0.070000,0.070000,0.045000,0.040000,0.070000,0.070000,0.070000,0.070000,0.066000,0.050000,0.070000,0.080000,0.060000,0.058012,0.067000,0.070000,0.005000,0.067000,0.070000,0.070000,0.005000,0.037000,0.050000,0.067000,0.070000,0.055000,0.066000,-0.040000,0.070000,0.015000,0.015000,0.060000,0.070000,0.070000,0.070000,0.037000,0.073000,0.070000,0.028000,0.060000,0.062500,0.062500,-0.020000,-0.020000,0.068000,0.062500,0.606000,0.062500,0.040000,0.052500,0.000000,0.030000,0.040000,0.040000,0.069000,0.065000,0.062500,0.000000,0.070000,0.060000,0.068000,0.070000,0.062000,0.060000,0.058000,0.065500,0.030000,0.070000,0.060000,0.030000,0.071000,0.070000,0.055000,0.045000,0.182200,0.045000,0.070000,0.190000,0.045000,0.067000,0.067000,0.054000,0.070000,0.005000,0.000000,0.010000
Stack,,m,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656,0.5656
SS E,,N/A,0.055000,0.039000,0.060000,0.060000,0.045000,0.045000,0.060000,0.045000,0.045000,0.030000,0.050000,0.075000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.190000,0.121000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.060000,0.045000,0.075000,0.045000,0.045000,0.045000,0.045000,0.060000,0.250000,0.060000,0.045000,0.045000,0.025000,0.060000,0.060000,0.015000,0.015000,0.060000,0.045000,0.100000,0.045000,0.060000,0.060000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.160000,0.045000,0.045000,0.037000,0.078000,0.045000,0.045000,0.038000,0.045000,0.045000,0.150000,0.039000,0.040000,0.037000,0.045000,0.045000,0.045000,0.145000,0.245000,0.060000,0.050000,0.030000,0.030000,0.056000,0.060000,0.045000,0.045000,0.060000,0.060000,0.060000,0.170000,0.162000,0.045000,0.045000,0.060000,0.045000,0.045000,0.045000,0.045000,0.045000,0.320000,0.320000,0.160000,0.060000,0.055000,0.205000,0.045000,0.050000,0.050000,0.045000,0.044000,0.079400,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.205000,0.055000,0.075000,0.060000,0.060000,0.045000,0.045000,0.060000,0.045000,0.180000,0.045000,0.045000,0.180000,0.045000,0.045000,0.050000,0.050000,0.045000,0.035000,0.045000,0.045000,0.090000,0.037000,0.095000,0.060000,0.060000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.045000,0.035000,0.038000,0.038000,0.038000,0.045000,0.045000,0.065000,0.050000,0.045000,0.038000,0.045000,0.038000,0.060000,0.060000,0.020000,0.020000,0.045000,0.045000,0.038000,0.150000,0.045000,0.045000,0.115000,0.045000,0.111000,0.045000,0.215000,0.045000,0.060000,0.045000,0.060000,0.060000,0.050000,0.045000,0.045000,0.050000,0.050000,0.050000,0.050000,0.210000,0.050000,0.045000,0.045000,0.020000,0.045000,0.050000,0.037500,0.045000
ST Angle,,N/A,1.274090,1.247910,1.247910,1.247910,1.274090,1.213004,1.291544,1.256637,1.221730,1.279098,1.247910,1.291544,1.291544,1.239184,1.239184,1.308997,1.343904,1.351447,1.403494,1.351447,1.343904,1.343904,1.352630,1.291544,1.343904,1.265364,1.343904,1.343904,1.291544,1.282817,1.343904,1.291544,1.291544,1.343904,1.274090,1.300270,1.239184,1.300270,1.239184,1.321298,1.221730,1.230457,1.230457,1.291544,1.230457,1.230457,1.274090,1.274090,1.213004,1.300270,1.239184,1.231016,1.230457,1.230457,1.291544,1.282817,1.291544,1.308997,1.291544,1.300270,1.291544,1.291544,1.291544,1.352630,1.284619,1.239184,1.291544,1.343904,1.291544,1.282817,1.256637,1.291544,1.291544,1.291544,1.215190,1.282817,1.291544,1.291544,1.291544,1.308997,1.308997,1.291544,1.308997,1.308997,1.274090,1.274090,1.151917,1.256637,1.291544,1.047198,1.308997,1.570796,1.188569,1.291544,1.274090,1.274090,1.291544,1.291544,1.274090,1.274090,1.291544,1.361357,1.291544,1.570796,1.326450,1.282817,1.300270,1.282817,1.274090,1.274090,1.274090,1.274090,1.326450,1.291544,1.274090,1.117011,1.291544,1.291544,1.291544,1.396263,1.300270,1.291544,1.274090,1.291544,1.317724,1.249656,1.256637,1.282817,1.326479,1.279326,1.291544,1.239184,1.279326,1.317724,1.274090,1.239184,1.282817,1.343904,1.284562,1.300270,1.282817,1.274090,1.239184,1.274090,1.230457,1.230457,1.300270,1.291544,1.291544,1.291544,1.291544,1.300270,1.291544,1.308997,1.308997,1.308997,1.308997,1.239184,1.239184,1.274090,1.274090,2.094395,1.308997,1.230457,1.308997,1.326450,1.247910,1.274090,1.274090,1.282817,1.291544,1.308997,1.291544,1.282817,1.291544,1.291544,1.274090,1.291544,0.994838,1.291544,1.291544,1.247910,1.282817,1.282817,1.247910,1.274090,1.291544,1.282817,1.274090,1.256637,1.274090,1.291544,1.206023,1.274090,1.291544,1.291544,1.291544,1.291544,1.239184,1.274090,1.213004
BB OD,,m,0.042,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04165,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0381,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.04,0.0348,0.04,0.04,0.04,0.04,0.045,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.042,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
TT OD,,m,0.0272,0.0385,0.0385,0.0385,0.0286,0.0286,0.027,0.0286,0.0286,0.0257,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0277,0.0286,0.0286,0.0286,0.037,0.02695,0.02695,0.0352,0.0382,0.0286,0.0277,0.0277,0.0377,0.0286,0.0277,0.034,0.08,0.02795,0.0317,0.0325,0.0286,0.0325,0.0302,0.0286,0.0302,0.0286,0.0286,0.0254,0.0302,0.0302,0.0302,0.04,0.0327,0.0286,0.0286,0.0286,0.0302,0.0302,0.0286,0.0285,0.0285,0.0285,0.0286,0.0286,0.027,0.0286,0.0286,0.027,0.036,0.0286,0.0286,0.0282,0.0282,0.0263,0.0286,0.0287,0.0282,0.0282,0.036,0.0285,0.0285,0.0285,0.0307,0.027,0.027,0.0267,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0359,0.057,0.0205,0.027,0.02675,0.0286,0.027,0.0286,0.0336,0.03015,0.0286,0.0286,0.0286,0.0287,0.0286,0.0286,0.06,0.0272,0.0286,0.0286,0.0286,0.0286,0.0286,0.03175,0.0254,0.0347,0.0286,0.0286,0.0286,0.0254,0.0286,0.0286,0.0286,0.0307,0.0286,0.02855,0.036,0.0286,0.0286,0.0302,0.0286,0.0286,0.027,0.0286,0.0286,0.0286,0.0286,0.0286,0.03,0.0227,0.0286,0.0286,0.033,0.0207,0.0277,0.0287,0.0302,0.0302,0.0286,0.0286,0.0286,0.0286,0.0327,0.0286,0.027,0.0286,0.0267,0.0267,0.0267,0.0286,0.0286,0.0306,0.0272,0.0286,0.0267,0.039,0.0267,0.0307,0.0385,0.0254,0.0254,0.0286,0.0286,0.0267,0.0286,0.0272,0.0286,0.0286,0.0286,0.0286,0.0286,0.0409,0.0286,0.0385,0.0286,0.0302,0.0385,0.027,0.0286,0.0287,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.0286,0.027,0.0286,0.0286,0.0352,0.0286
HT OD,,m,0.0317,0.053,0.053,0.05,0.045,0.045,0.036,0.055,0.045,0.0322,0.045,0.045,0.045,0.045,0.045,0.045,0.037,0.045,0.045,0.045,0.045,0.035,0.035,0.045,0.045,0.04,0.036,0.036,0.06,0.045,0.036,0.055,0.08,0.037,0.038,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.038,0.045,0.045,0.045,0.045,0.04961,0.045,0.037,0.045,0.045,0.045,0.045,0.037,0.037,0.037,0.045,0.045,0.034,0.038,0.045,0.032,0.035,0.0465,0.045,0.038,0.04,0.02858,0.0318,0.04,0.043,0.045,0.035,0.037,0.037,0.037,0.045,0.038,0.036,0.045,0.0381,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.036,0.045,0.0338,0.045,0.045,0.045,0.057,0.045,0.045,0.045,0.045,0.045,0.045,0.034,0.05,0.045,0.05,0.05,0.045,0.05,0.0318,0.045,0.045,0.045,0.045,0.036,0.036,0.045,0.05,0.045,0.045,0.036,0.05,0.045,0.045,0.045,0.045,0.045,0.036,0.045,0.045,0.045,0.045,0.045,0.055,0.045,0.045,0.045,0.046,0.036,0.036,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.032,0.032,0.032,0.032,0.045,0.045,0.053,0.032,0.045,0.032,0.045,0.032,0.046,0.04,0.0318,0.0318,0.045,0.045,0.032,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.05,0.045,0.045,0.05,0.036,0.045,0.036,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.032,0.045,0.045,0.05,0.045
DT OD,,m,0.0365,0.0455,0.0455,0.0455,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.033,0.0365,0.0365,0.0365,0.0465,0.0325,0.0325,0.0365,0.058,0.0365,0.034,0.034,0.0365,0.0365,0.032,0.0365,0.0365,0.034,0.03175,0.0325,0.0365,0.0325,0.045,0.0365,0.045,0.0365,0.0365,0.034,0.045,0.045,0.045,0.04,0.045,0.0365,0.0357,0.0365,0.045,0.045,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0305,0.0345,0.0357,0.0365,0.0345,0.032,0.0365,0.0365,0.033,0.032,0.033,0.0345,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.065,0.06,0.0418,0.0365,0.0381,0.0365,0.0353,0.0365,0.0365,0.0365,0.04195,0.0365,0.0365,0.0365,0.0365,0.0365,0.06,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.03955,0.0365,0.0365,0.0317,0.0365,0.0365,0.0365,0.0365,0.0365,0.035,0.0365,0.0365,0.0365,0.035,0.0365,0.032,0.04445,0.045,0.045,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.04,0.04,0.0365,0.029,0.0365,0.0365,0.0405,0.0365,0.0365,0.0455,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0455,0.0365,0.0365,0.0455,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.05,0.03225
