,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Material
0,0.4111362904790682,0.06795376736499108,0.5850886891584833,0.041277538496806626,74.30904532897345,0.03794967536531856,0.029176271919230834,0.04209665807754341,0.03733695259575698,0.02338043773418155,0.014023852519044136,0.031194071366431684,0.014880318496384371,0.05530710128925763,0.024311933109313476,0.04269430709703394,77.00088038741615,0.14321354288841473,0.6498665778975448,0.06712363315928566,0.12969135909271437,0.0019081016103841457,0.005111748171364468,0.33044191868245426,0.29570330846907467,0.0095779509395257,0.005334871588828232,0.0071842025142210275,0.0027594300822757372,0.0023740022075387198,0.003071926036646567,0.0027924163883938096,0.003835171040461303,0.6847291395165934,Aluminum
1,0.4128673763343336,0.018228394525172095,0.5632078761246181,0.048175776298476664,72.18050817627251,0.0389279897837711,0.030173846510595227,0.04506956383733124,0.050354711899810445,0.023499983023979702,0.01415557326927738,0.0313074133084107,0.014956913873653659,0.05493484272738357,0.025730899196074603,0.028578495538283784,70.75040770235181,0.12826703791830127,0.3953272199171747,0.068673261687874,0.1416307619432039,0.0042351524866400085,0.005824639221582992,0.32852292488843504,0.3448044754938265,0.010510658642156692,0.0016895432458667,0.002008323307695367,0.00331772859918626,0.0025125079109015363,0.0012855354326401908,0.002741643862203548,0.0077628755851648825,0.6416787078964986,Steel
2,0.49061807296305115,0.11839684642895484,0.5612171748327962,0.04357166477428058,73.03074925753015,0.04228304542052351,0.03209085925800466,0.04292602090052495,0.04708769896926648,0.02280505479597222,0.013377805592057014,0.030866873731596654,0.014825343656762864,0.05877939511223458,0.03682782651807545,0.032426852834485057,69.68005243648581,0.1249215053672807,0.4749715737170104,0.06834437909368155,0.12996770944674682,0.0019377278722950636,0.003950010297498443,0.3299535363522044,0.3483324492704755,0.010652915043291078,0.0040774923405335495,0.0025027454741361815,0.004448852726397532,0.009944850184097295,0.005559571680024181,0.006049373480313949,0.0022737804233472674,0.69902672095991,Titanium
3,0.4358597909036827,0.07609203014713871,0.581739823738051,0.049442956986891294,73.09184504847785,0.038905405832900454,0.0313198065060029,0.04462027649355766,0.04106798543544157,0.02334975908820818,0.014045104250849079,0.03134493282385531,0.014818762914597664,0.05259647605395884,0.03429314524434529,0.03906949414948063,71.27928691469278,0.13619729145853665,0.5055457748575449,0.06821457223271919,0.1298247595234401,0.0040126542501914995,0.006230970839216184,0.3304549013734969,0.3188464040878217,0.009729822586179089,0.004135931685736514,0.0027729231915464914,0.0031265498946035546,0.003262588898918475,0.0030458825404861135,0.00306604411623023,0.0036215883306338534,0.6935104916260105,Aluminum
4,0.4863918748330316,0.04592634576833653,0.5844874198259584,0.04238688468175135,71.59266821478343,0.039410869979348374,0.032266631260037544,0.04822196258457473,0.04549808410999721,0.022943338606356986,0.014349352971233678,0.03164714820026231,0.014724634201723527,0.0510810638970403,0.044256855670682216,0.030570630488443256,67.57598413338228,0.12365603981497274,0.4251348672574746,0.07582825503183505,0.14598621161868686,0.003918876456800149,0.005426838605028013,0.329606538475293,0.34318214584271556,0.011297468903803981,0.0023205477409799433,0.002014169690667784,0.003166305222341897,0.008959625572786966,0.0026070461128343794,0.0036886828711187136,0.0050316338976226305,0.7032494922989339,Steel
5,0.4201840258484853,0.04858123594184366,0.5857905822153925,0.0534510237401401,73.22465802928215,0.03756939287869224,0.02947367436326801,0.04324508627329668,0.037662454688578255,0.0236872803005687,0.015139112723619242,0.031145585840051424,0.014765080322492487,0.04663862838973563,0.03143570532822426,0.035411895028993806,72.90281887771503,0.13732644255655616,0.5504083698077342,0.06746399382887532,0.13052832309677748,0.0031622323552208446,0.007842060252644603,0.3305268873427777,0.28431256864510435,0.009116658438898619,0.0031547922795290397,0.006047675342666181,0.0025808175014566527,0.002139472535662569,0.0026550948440158947,0.0022161254077711027,0.004031436966674884,0.7108843388172638,Aluminum
6,0.39805770068116286,-0.04961739182937016,0.5451270642405821,0.04561975548771989,71.18498606292493,0.04012714194962812,0.03490071485516996,0.04200828221130011,0.07365810364087742,0.024412060714887884,0.013352194919209167,0.03067479222634533,0.01608365223458178,0.06238364331356007,-0.010255735990040683,0.02978296121627503,70.5768893113092,0.12949787527589032,0.21363238945662877,0.06745690107208466,0.1367608899972063,0.0030524663057571507,0.0022849059160698175,0.3248072709268073,0.3504826248202664,0.011642169073969914,0.0012692817887613665,0.0021327353538724758,0.0024182022822909,0.0004029710717614924,-0.0010625542266589896,0.006126128551100808,0.010668820746692903,0.5918642564818004,Steel
7,0.497195425447429,0.044360429353586306,0.5647383837581992,0.0370769264122975,71.93712255119073,0.040720404534235616,0.030691833524071413,0.04295011549995411,0.049100270420021616,0.02305264418795432,0.013676849668904117,0.03149645070244233,0.014767977443272526,0.05947527680242495,0.0375746636297856,0.031476724533494184,68.09158804916208,0.12697351799516898,0.42680269764537687,0.07542988142172699,0.14306517721108222,0.0037752237316551612,0.003960717452730562,0.3286700490564375,0.34219266046615954,0.011124836981427896,0.0023322980921247,0.002327159810605331,0.0028918664409046026,0.007660085802102097,0.0024889451145143162,0.007112234131811099,0.004391860420213602,0.6695529969274001,Steel
8,0.4307727143761382,0.01860930733314365,0.5640447042856102,0.04537746382197815,71.48314579187297,0.03915711547972074,0.031136474854846496,0.04468227826588382,0.05049852341801815,0.0232037626195903,0.014282498801768339,0.031147625357143195,0.015019401037612228,0.05376027959857611,0.027934719094930515,0.03011802803268435,69.60536242648767,0.1309475266333411,0.38849834031260994,0.07057186912149628,0.14475057153739318,0.0047288939452868415,0.005711761654737832,0.3284610538767004,0.34846907709639324,0.011489506296377435,0.0017028813552384945,0.0018171375757810118,0.003127506805289583,0.002655704684050116,0.0013251494198304938,0.003149932789558763,0.00891001340006302,0.6434742480155234,Steel
9,0.40874088383790375,-0.033670473727199494,0.5487331056338894,0.039450307129220166,71.03467242254132,0.04019179740251611,0.03323097386149102,0.04222957664970935,0.07210981368556267,0.023745488592818338,0.01347985906363663,0.030573580109343544,0.015364553360891308,0.06373921645673605,-0.005154509063174002,0.029294746479581333,69.97777866701725,0.12637310874613175,0.23816672230569752,0.0676985136999174,0.14259148161179705,0.0035176119608126906,0.002576233824343825,0.32511577540566816,0.3490735273666079,0.011666523126959143,0.0013838227082069068,0.0019000691246591846,0.0023916979832660596,0.0010134700398840048,-0.0007202483180485204,0.006309971852005573,0.010382422438047484,0.6054402517522294,Steel
