,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Material
0,0.37189256428067197,-0.02064471654598473,0.5651956362544941,0.10775805891761436,74.51872499757542,0.042754214097493845,0.030805602928751303,0.044838188761535,0.040768246687080886,0.024416482769043922,0.01659959148872162,0.0335738771167832,0.015498041256468337,0.04357232082933648,0.028537440989762717,0.021997257923900233,73.45124543159343,0.10715737921035512,0.27147900708514006,0.06730001275513267,0.12675906068601794,0.0035907883127375886,0.010086364400134322,0.32961020123124124,0.2969880208452565,0.00918073295570702,0.001999393365313804,0.0020144914631448183,0.0007226832761084885,-0.0010454358216429936,0.010720156045936822,0.004808839969003475,0.0015901083636998194,0.5923779980492505,Titanium
1,0.37404720700159183,-0.003822802638114034,0.6018685860718185,-0.024888452667267316,77.3987662611439,0.03979123368562148,0.03905238056110165,0.04304233979895353,0.04019816275611002,0.021284832036109,0.012712285325258088,0.031019167274695177,0.015030924966477288,0.07424238830215493,-0.019953090095533865,0.03338572070417066,73.16246569525065,0.10439131739171527,0.2672365647392141,0.06559272955629825,0.13237111147515573,-0.002631401566187205,-0.00031661356004818175,0.3371456698060193,0.24137916589887648,0.008972458434532548,-0.001096278087454354,0.002582981294006295,-0.0012948674686521235,-0.0035881381658468543,0.006409075671882498,0.0009154687230395887,0.0008597805889022743,0.6044077007354519,Titanium
2,0.3922421526236722,0.019624335745248682,0.5687393434681525,0.04633616651911716,73.30848432923818,0.039861737472540494,0.031914116089960344,0.046054987163808264,0.03818348307557622,0.023272065364400303,0.014082785741028486,0.03148387460845779,0.015209312793658607,0.05292010218372131,0.025825396814874203,0.02832894281736947,73.19345236113928,0.11772805716143625,0.38856653913626255,0.06821696121887223,0.1289857752060137,0.004169786971323689,0.006030817843010794,0.330171536594797,0.315576582516589,0.0089664242401468,0.0023011875396804103,0.0030446629587346195,0.00217503256348371,0.000653157926138907,0.004759980459162134,0.0024419913877208573,0.0025234054476924875,0.6185900371865461,Titanium
3,0.3979119988124063,0.04465471811869769,0.5578611407676357,0.048848593974499865,72.15860712348329,0.039216819803720104,0.029137566909963542,0.04332544420475769,0.03674245193882763,0.022542532252255287,0.013892259752061552,0.0310169430391936,0.014801924542514295,0.051185776549762016,0.042631187681179315,0.03138766266926652,70.4786874467028,0.13203678782080594,0.5004417899507433,0.06818119324652473,0.13793812698640612,0.0038090301149230907,0.009020715211518857,0.3331881528387199,0.316824059068351,0.00898628621640316,0.002926859881027636,0.0021653259068715315,0.0022009118397741537,0.004020328491011644,0.0024302298021370208,0.0006691765316018728,0.0037084185135175815,0.6394286572815967,Aluminum
4,0.4041960328040918,0.05081234659185093,0.5637866839682116,0.022372203655168878,72.77839805040774,0.03937056095588864,0.03010012082695723,0.04466971582669102,0.035379398907123376,0.021785941096617915,0.012862910207007876,0.03150317445773922,0.01484362330434266,0.060282001899261084,0.022282317726711187,0.05482873445058003,72.48524901646454,0.16413639469192298,0.5254321195307491,0.06673074616664078,0.13370116608679186,0.0014770849127820063,0.003921416595871065,0.3303458210910219,0.3020379252761474,0.008945218373869674,0.0025483379291885958,0.0018348244859066817,0.0019153911128742033,0.000990925399642992,0.002263120106218322,0.0003858566602560629,0.0023385778649125154,0.6304821114660567,Titanium
5,0.3832836490996674,-0.00454472579227673,0.5976361864783256,0.016521127378669717,76.31603153203034,0.04034876671479869,0.03612218273793462,0.04529471626342895,0.04563908191054884,0.02292245314460903,0.014141328499622756,0.03142792984603426,0.014873067247126176,0.06554243488466831,0.0059306190551896495,0.02756870087469666,72.96930119745724,0.10602160909451491,0.28040677118372836,0.06719378672305243,0.12981235590332854,0.001929168654212646,0.0034038456165083326,0.33425065301666756,0.27286074123162773,0.009337104128537145,0.0006062412629498099,0.0026720253025540206,0.00028176129027509406,-0.0009910168767262172,0.007395253326092841,0.0018012246742356072,0.0014967940039699978,0.6097375827267332,Titanium
6,0.3821520734777758,0.027292910756038468,0.5608116386679912,0.057535977652152986,71.71685496684808,0.03975869033598808,0.027771730939864462,0.049246608540886354,0.0393893545464011,0.030882233408364282,0.01756166031983707,0.031214849234940976,0.015576570966829194,0.045273209227544055,0.03890633882593709,0.028761962439789006,71.27411686396692,0.12302596791470564,0.41533353253885175,0.06731236852477314,0.1284937509723102,-0.003423847891023792,-0.000623951412147483,0.3298265125997813,0.2853343164614245,0.008463667346663994,0.007338100169489329,0.001795507830526491,0.0025287602827068203,0.004183183656633036,0.0026758679339846637,0.002376015332431025,0.009036908274159585,0.6294879366371255,Steel
7,0.4006813836527455,0.05036440343921162,0.5618155568661768,0.047052369943203054,73.3434511188796,0.039530584927474736,0.03587291994536374,0.044766562232344556,0.03764161466386133,0.022866267233602387,0.017555973491074923,0.03315208967015758,0.014908097101029773,0.056864919078086655,0.03441714691815078,0.0526519065878131,73.9076139191883,0.1353053795307464,0.5701973002432119,0.06806631714533103,0.13007085195056023,-0.0019294080392917266,0.0007383755050068665,0.33021706265504647,0.30210885871280596,0.008862346311276062,0.00260574472728914,0.001634083047296123,0.0016713351483932013,0.002458439005110895,0.002466843232733485,0.001080376525742938,0.0036428637373032537,0.6398962381100338,Titanium
8,0.38944737493266735,0.011624621057490694,0.5823439089412092,0.038231239783549226,74.9512759610398,0.040126812456982845,0.03345925201536333,0.045165682414387225,0.04214333317291852,0.023230138129184248,0.015536118962903639,0.03158949145793012,0.014971249189271707,0.057339691433226474,0.022004343579617582,0.028025295916394775,73.98371521575716,0.11455939449107075,0.3508654786083631,0.06780623230048123,0.1295386690772778,0.0037719570242834254,0.00508237009028676,0.3314529830915102,0.29743750142913283,0.009111011785017274,0.0017738490447764068,0.0027554811678519716,0.0015325008548080692,0.0004939658784841139,0.005211104137129196,0.0020115492417678376,0.002171527680010282,0.6179398541381544,Titanium
9,0.39448838733202024,0.02399212500347394,0.5576161314511331,0.14693271420992088,70.86000288445803,0.04137730689835299,0.02774275554776399,0.04953933161113699,0.03637223374468834,0.02417262956082281,0.013323653025541863,0.030285292998314797,0.0153283046783446,0.043219265519986644,0.04869800388266874,0.02522780504925398,71.5527376400887,0.1164363248102128,0.4217366888077311,0.06828371042546821,0.12886247105784582,-0.004366260780577596,-0.00039685866143615144,0.32892325068658423,0.3313683347604174,0.008604110594545997,0.0027976302643731867,0.002499564423362986,0.002632434236371456,0.0027950104219652667,0.005291147966837851,0.00998844854512066,0.006436000302736101,0.6364898186157517,Steel
