,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
0,Steel,0.40410644413390256,0.01297451432402457,0.5652472765861489,0.043863417016819554,71.9902858591674,0.040090796261561853,0.029619551331997913,0.04386308338751901,0.04424197358177283,0.022370500785488953,0.01175331037341405,0.031960745675689566,0.015356806120908386,0.05252441000003386,0.0670460422418831,0.029380170981171894,68.54415417722727,0.0997256953084144,0.2729110098768925,0.06859219706479687,0.13019531306036747,-0.0002796799537994406,0.0003654233885848524,0.33016152053216163,0.3504730482348108,0.009555972546662184,0.0031490895584591378,0.0023760876130132645,0.004870743602422289,0.001074369968370579,0.0007980784358442043,0.0013264873692669303,0.005699177017799519,0.6635382525978227
1,Titanium,0.4101325423488235,0.041395696350551014,0.5659919685606902,0.05461645598444757,73.4253048075955,0.0394408477745493,0.028933820653092912,0.045082195518941,0.036145191890358155,0.0250257381830221,0.013471116492287386,0.03337206753820567,0.01448791253727691,0.05232032791978922,0.03764148376587548,0.030482365704932717,72.99281839779017,0.17255058428979253,0.4514105546283059,0.06838331139822786,0.1308635266232159,0.015903969967752528,0.017765216970664043,0.33006855002647567,0.3508115001521781,0.008112069612191748,-0.0005827791219246525,0.0007281228239679209,0.0017317586635067664,0.002427765387648362,0.0053517981470439955,0.0007788928956950797,0.007410692171949079,0.638307801736813
2,Titanium,0.38237196084005726,0.0681862413039627,0.5654016676989263,0.11572731057736065,73.45814737367309,0.039894903798615204,0.027301164404613956,0.054356070430572494,0.03576889095322773,0.021244735268829917,0.013259756806997095,0.03253237531352629,0.01481894392844247,0.04565356580957755,0.03439130400060876,0.03278827129629754,77.50954905114064,0.15459439581347142,0.6039535596697397,0.06792262339849223,0.13002879200700984,0.015506375746633704,0.018369456696349346,0.32970437176054335,0.35018234044446406,0.008847502003396531,0.000851467110415302,0.002124247299842261,0.003375977293518914,0.0015461907710663365,0.002467404664643701,0.0014014289364671529,0.0019320465135815863,0.6464955523899273
3,Titanium,0.3974545875695419,0.011515718280812314,0.5663971222463807,0.021985722031724143,72.74425411620525,0.040558253206113525,0.0398982158855427,0.044593834716692184,0.06341536146028623,0.031307972450018054,0.019056847325927283,0.03265182421018153,0.015095499011704299,0.04888793501450419,0.05552607802582207,0.03702899247535241,67.23521414078944,0.10914195477232867,0.25158559000032976,0.06763475760221226,0.1356405200048274,0.00015094750012637718,0.00025402485850952025,0.3304230522075687,0.30012402997296994,0.009804037621257321,0.004145952533455944,0.0012770691585143922,0.006714791759485813,0.002068192395689288,0.003394945403854731,-0.00019432294724167597,0.002471800832352499,0.5239662845665577
4,Steel,0.41944623193959085,0.06893985991347013,0.5649837221741842,0.04433862296600741,72.71757729378372,0.03968092538384203,0.02895525475179152,0.04526544169496448,0.03599725921344294,0.022248096430656214,0.012393158459268305,0.032607916074352886,0.014988729638982104,0.047442093527935,0.05108542177525571,0.03385989531535563,73.03959967683468,0.15757058334251786,0.5583230012124913,0.06824337530195647,0.1306256643940494,-0.00016950048931877314,0.00012741478053071733,0.33015698784083164,0.3504570269284462,0.009533688854163572,0.00016285002928594756,0.0004372140573271361,0.0005758531840831587,0.0005172270591369463,0.0021141904666249754,0.0009368201184166741,0.0015093574127676727,0.6355840810125601
5,Steel,0.40275392670952553,0.02022554985593282,0.5646945886489074,0.055227715468332834,72.37520336299535,0.04044304497318257,0.029046854629514784,0.04398683791974254,0.037848708359687684,0.02555243207045947,0.014593679010927974,0.031379911289208647,0.0150513409853398,0.0449991566475646,0.040254953656740144,0.04552120095605771,72.23800247462022,0.11882240969185094,0.2496412614223516,0.06797201999540763,0.13467912172087276,-0.0003900899531738195,0.00021786253241663637,0.3297473476121214,0.30067706333301025,0.008796365022059906,0.0010546522295067319,0.0009666465400173807,0.004374321037642848,0.002636998947890093,0.0041119350306862605,0.003150083591638508,0.0036284170282645696,0.4950520980500868
6,Steel,0.42739482767925663,0.08052483395937277,0.5649615200524218,0.06324504227069908,71.61968697855495,0.040672006246120176,0.029249728786297294,0.04335203641744023,0.036829877221351656,0.023085399454628893,0.013692016714873814,0.03150917766609565,0.01538172403198769,0.039967936798466934,0.07039739814675781,0.03125882072177307,71.78914123622405,0.10412510667305798,0.46978638961637303,0.07303567494560882,0.129872709782105,0.00027792356721032945,0.00029153014983362204,0.33024995651007855,0.3001582289259474,0.008350154170833589,0.0012559755383778743,0.0011463364862082976,0.0011334116773594307,0.007618121867545926,0.0013740884781486178,0.0009805254562230334,0.0024299204404296965,0.6396048495995255
7,Steel,0.32327867927231657,0.029432879188448835,0.5656233234181591,0.045113582851990346,73.2345571031326,0.03997515220214488,0.028376810320198207,0.044328243405990106,0.03630855238492803,0.02013578191423216,0.014607099298263732,0.02870941250748043,0.01428502338596304,0.04516830120555278,0.04277786359261694,0.02463777796580017,72.18748845225913,0.09676315739268196,0.3521417119427129,0.06857500851929373,0.13532427149428186,0.015827385315151828,-0.00034583306689857244,0.3296898935450372,0.35000270059843186,0.008674073001425113,0.0012193437743110043,0.0019579991089192176,0.0017880535221820317,0.0015069607172290243,0.0014846924363890895,0.0019118436816423462,0.001798401618187044,0.6092566322559424
8,Steel,0.4155222569701772,0.022483986946751786,0.5655451454054655,0.06164228661820019,69.45707105356628,0.04017002499863688,0.03524851253341055,0.037241998159463385,0.03252307124859806,0.027216586462384142,0.012287828255164975,0.030360461333989678,0.01556466059259111,0.038824390816660455,0.0649843419845535,0.03491406737856751,67.88511806551125,0.12179758288419808,0.34758563293691264,0.06842793125300936,0.13001036031678512,-0.000508333636537415,0.00028665453676658643,0.32994521825139406,0.3502557442402252,0.009160426201739293,0.00031712917460548933,0.0007119487681273614,0.0015663959799058135,0.0006806722433923505,0.0034680616585693936,0.0020955241421804004,0.0030554946867170753,0.6172951786742515
9,Titanium,0.36716667498358824,0.021141763249731618,0.5648784510066248,0.12808749936990518,71.59842025406859,0.040402904404308354,0.027992028619751804,0.04462482929718852,0.036521865835307955,0.022684416051485752,0.0140166210465551,0.03456624754484908,0.015107937649540614,0.038751940701810726,0.028736542908532444,0.03007805141999038,74.05129318215366,0.0996307670472186,0.23973741378413094,0.06826727696904056,0.1300573695271771,-0.0004618442582683344,-9.490181716434454e-05,0.32976565172229494,0.3501876445517501,0.009454063727840141,0.005211071227398454,0.0034202466365404003,0.0012489914178657581,0.0024481518730467907,0.0038091627189431377,0.001416984512487875,0.007613852140770959,0.5559558066961139
10,Aluminum,0.43563069340474075,0.06975729275724475,0.6268718013456107,0.08237275878553652,71.4162235377495,0.03999718365914493,0.02875013292316637,0.04963977437150978,0.043491476413549265,0.02051474860213562,0.035840480736082286,0.03422264728804049,0.015278892087404163,0.04195379682086365,0.047635139074965915,0.03229890625526176,70.23385640767408,0.17636012644728952,0.5716978582376427,0.07251080543240732,0.13494237142522725,0.016225513472840104,0.018818240498741704,0.33040345148148853,0.34988363290625524,0.00919743573063588,0.0003683133680075939,0.004695088863435733,0.005823353238803974,0.00035827168770748044,0.007449523342217818,0.0032943205667634486,0.002387872606962172,0.7337118832672529
11,Steel,0.4576474489454602,0.011167072162683723,0.5660862355158834,0.04400866657294994,70.3882129795625,0.04088869993068893,0.02859611168681251,0.04476063340051929,0.036809151842188435,0.02277295250640079,0.013741853353224778,0.033112718213737125,0.014840324725497763,0.04962242814415354,0.06167797576107824,0.024199482127936104,66.67350049784238,0.07866207245031065,0.0899333035569056,0.06823472723025592,0.13512706911096425,0.0001419018347571104,0.0008127285915294458,0.3300865019076423,0.35015464335279334,0.009248281188404033,0.006593258180674592,0.004772297558460357,0.00022176316457902644,0.0030045673470398947,0.005992804254415689,0.001508762932165771,0.006187558115370637,0.6128016948309039
