,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length
0,0,0,Titanium,0.4093517074079352,0.07327142362666099,0.5655648979114996,0.04672120963328727,72.48926278415092,0.04000056074654301,0.029831551479296427,0.04536926517228589,0.03810904875212972,0.022742112429232207,0.01461502393120693,0.035380232394725875,0.014749918008404953,0.05179280383363096,0.051120671634787195,0.03792129451682875,72.88930008835032,0.20497592506464138,0.5550463235652708,0.09792854952715542,0.1295246836700281,0.015479294299276235,0.01751830494605729,0.32986653045808845,0.3016498254624715,0.008443471544300163,0.0018898099176654086,0.0017756371628141537,0.0029075785779413797,0.0013302122609416909,0.002657930726878864,0.007923593793906907,0.0023360547929197053,0.747206384941458
1,0,0,Steel,0.4059276373760666,0.07227492970060012,0.5642692129603212,0.044156434889079145,73.71139652069694,0.039396776187728334,0.0276717434460428,0.04516124960046854,0.03644665257805817,0.024272551499666326,0.011744757776838683,0.03324314294591168,0.014215685651422673,0.04740310684681887,0.04854930006539216,0.046934745615871916,71.7570788624927,0.1484409671931891,0.5478579493549983,0.06843110947741395,0.13021719086412817,0.015605268680804921,0.018114018565633352,0.3298565739723846,0.3006895376917798,0.008448587693564415,0.004423601184891329,0.0007009523844632676,0.0077121316156256794,0.007918136935043911,0.0032997247519179892,0.009712416137300811,0.000379669486614034,0.6207203984005157
2,1,1,Titanium,0.5681891195868695,0.05052352985404028,0.6489709889778941,0.11521206214562321,65.77508583874379,0.041054860645203126,0.02921758705720822,0.04457988427926754,0.0376580834870812,0.021563458254696716,0.013132054416675532,0.034039482901860846,0.014832560453648926,0.04736633309992266,0.17704048740147968,0.02559534656853355,64.43134048310044,0.12555703227426465,0.5440495705191244,0.07329390040635521,0.1097944833278879,0.015251928805534188,0.017690627636869342,0.3302795369823565,0.3516955603694209,0.008184343128441572,0.00222710724895201,0.00223084979188098,0.003364649977303883,0.004116171154070199,0.004702154270095225,0.0030397531061668896,0.006623712175355232,0.7586023686674342
3,0,0,Titanium,0.42413177061086677,0.07295506425348237,0.5662031270410849,0.054668989169812846,75.38967131377473,0.04052509677507383,0.027920140427342362,0.044750309916170995,0.037539449016076545,0.022566256812482685,0.012670857773084231,0.03293166412302713,0.014312991671103888,0.05098109146886818,0.14490097953241166,0.033834600792071824,70.2651592601994,0.14984184961084643,0.4992331133787271,0.06852188599642135,0.12982201583245567,0.01547497211090357,0.01716871630315377,0.32987086840083363,0.35088508945386565,0.009496397892750965,0.0025146111211698133,0.001091049744266933,0.0015970159739656948,0.003354361362435526,0.004426420805563746,0.0022984753155926635,0.007287374371995396,0.5948632121635349
4,0,0,Aluminum,0.3864839640367387,0.03303724968351547,0.5654102264525502,0.07533954958467477,69.63242409805322,0.04086645374701444,0.03050191182451101,0.044278603821665825,0.037138264788114723,0.022564732156299335,0.020092176576400174,0.03420280726481873,0.015003808017191655,0.05443971540260195,0.05465936494454187,0.02598620553476165,73.18345603258231,0.09975585045984373,0.5226800467946231,0.1010543282272835,0.12985089603772068,0.01465114188150633,0.017372669963468434,0.3299631605844495,0.3013431095354554,0.008688717821514362,0.002033910932770203,0.00557901459228146,0.0030669522789187153,0.008010082419567806,0.0023500596445682927,0.002064754299368336,0.0035784303215824834,0.6472753269924592
5,0,0,Steel,0.421840891619258,0.07103034489428929,0.5648696101479878,0.06925302950983836,73.69278046963204,0.03934275221168866,0.02871011086798591,0.044113629495153836,0.03671781808199084,0.023530749003184206,0.011766176980291018,0.03221235865539945,0.015047027250161401,0.04744750200491057,0.032967267790049985,0.03898431107861993,72.86098681307607,0.12305745125201001,0.502015537711881,0.0683691693421134,0.1299734705178629,0.015295705004957345,0.01803831436017008,0.3307633383407909,0.3009000430278033,0.00851593173142852,0.007718750844214747,0.0009282248073817211,0.005313310630834568,0.0062344030283532905,0.010335547396050318,0.002713708813181926,0.0015147069653932278,0.6829216882857126
6,1,1,Aluminum,0.41333110331982903,0.06947561937786585,0.5655420245779093,0.07352034174195884,71.76116443297624,0.04028601284691276,0.029291831114948163,0.04457520763961958,0.036028215789102064,0.022051951332116956,0.013389704532633795,0.034497377786506106,0.014975459497297087,0.05050285738172872,0.147324176741221,0.03533835742015281,64.95880581252368,0.17993544822847413,0.5120772363045463,0.06819316831701135,0.12952460782361935,0.015015480826265953,0.01745071414781964,0.32952169386199626,0.3508476325766327,0.00887193177584516,0.006529387680779603,0.002381124957663477,0.0019651307347907402,0.0034042616911439784,0.003697108243233397,0.0036482285112598256,-0.00024928741078731774,0.710259904682528
7,1,1,Steel,0.429671098384889,0.0741065337156913,0.5957313752321197,0.10051141449404322,75.03630922696824,0.03966029078849948,0.028075572053092548,0.03424973466639614,0.03805307059206234,0.022118139816356137,0.011701294038229301,0.03463899930725288,0.013903850798631281,0.04845623147986499,0.01629288910644625,0.04908979379392075,73.00260855751502,0.1981570501860265,0.5772818022945366,0.06863112698284099,0.1300495911752813,0.014948457953749614,0.017651701979305368,0.3301735827165692,0.3510985404345999,0.007481804228199522,0.003775290301387137,0.0012527265293074319,0.007757317494740301,0.0031217642438424956,0.005681974544061648,0.002011389595731619,0.0010530945028880165,0.6261362897198391
8,1,0,Steel,0.3654062328047114,-0.01883735165411725,0.5668642124686533,0.06484872449644513,73.62478791601717,0.04099140940584608,0.029845030167503124,0.04438072432039442,0.036701484865885314,0.021376432920646556,0.015847080846290888,0.03062091230700292,0.014912940614387079,0.0358180552966382,0.05177570483453927,0.028915337504002943,73.93907119687739,0.11170935116311335,0.30758395746713213,0.06862994371932783,0.11019664949629188,0.015346657744590519,0.01729062687051092,0.3287749511850393,0.2999914530997283,0.007919721452710258,0.00578597325615581,0.0006503949977701385,0.0015077983134181767,0.007642085969692855,0.004279996944823599,0.005193658018889303,0.00830561340966883,0.5391071445901195
9,0,0,Steel,0.41865134852940616,0.06431105797267234,0.565156047376561,0.04174039410780984,75.29834187555018,0.03981485223827621,0.026927720002250143,0.03359567926029581,0.028078684037645043,0.019216839311039936,0.010751899604045781,0.031162884786129837,0.014640394384309563,0.04158933026190772,0.014028842202655104,0.039239617743230495,73.65956933975852,0.1996883574080305,0.5700055155726544,0.06888509104755916,0.12055421681285206,0.013896574650055397,0.014122904266761152,0.32999694897289567,0.3508512699977951,0.013203488146081648,0.004045455576671113,-1.6529987673243474e-05,0.0031210075729007055,0.0021523525444820633,0.008505380934983169,0.0059034529473510995,0.00273894417437271,0.6251159571304515
10,0,0,Aluminum,0.40813839418419867,0.07225534188909079,0.5650814542670533,0.0429048489396151,72.52797002890651,0.03964137641909571,0.029653933721104093,0.03860003607310828,0.03757480006113636,0.022667716904136628,0.013540222133047258,0.03576846413439799,0.013897619290769016,0.06002163606157832,0.038902653778853304,0.045899104963612734,72.86498037425243,0.12843068846272843,0.5083196735919318,0.06895416292225452,0.12968584259297306,0.015412230361444674,0.01754000690006349,0.3301585065724527,0.35098071710644624,0.008726808117337342,0.007787189567709456,0.0026810789003624816,0.006961389065002811,0.005619703692488191,0.00728164857264153,0.009344376590972741,-8.659283376107529e-05,0.6261539895577632
11,0,0,Steel,0.33103828064255814,0.06014843305989387,0.5635713655606336,0.08894404685482322,72.980436747831,0.04015375523502995,0.02839292612324321,0.04383096016751111,0.037150153300189045,0.021415668157956286,0.01032476353620877,0.03319619332214724,0.014201051976387732,0.04990847149766565,0.046851328222542996,0.02233209278321187,73.69997556877956,0.17606123529491907,0.5177130106603696,0.06858713096902551,0.13034015462262333,0.014889336686565712,0.0178199600479919,0.32984598106045976,0.3017429080571407,0.008965914689698113,0.0055359413572077226,0.005169230831473089,0.001559449766871864,0.0076912043007485095,0.004910153796101035,0.002641906040610965,0.002288092853689,0.6338580335142344
12,0,0,Steel,0.47626420101674705,0.07061754092165923,0.5644427420660485,0.02917000080731659,73.84957588170849,0.03961167575546799,0.026597646071312344,0.03416512779218702,0.03632842709667869,0.0216210599188479,0.012037229417940352,0.03241545364078046,0.014568610861180874,0.03390691432886993,0.015551533409067524,0.0340584542674737,65.57040175054067,0.1356087989692245,0.5910793124381761,0.06826708167459984,0.12991879312493798,0.01366740935934709,0.017427967718963183,0.32951030550721117,0.30222573506865996,0.008287239480470925,0.005209096246882589,-0.00045009997674282706,0.0006946569346699906,0.00011564664823679135,0.0014416878109731394,0.0026568334739277876,0.0008013747034157038,0.5950692849132222
13,0,0,Steel,0.38029448790054393,-0.0012485366824670132,0.5652032480809241,0.04583818707537947,74.62246937368114,0.03974162067948204,0.02823721924301745,0.04508053541442738,0.036455874574559094,0.021094560736083446,0.014479300139129656,0.029532478422019944,0.014334984763886187,0.04357732305353623,0.05984478516383286,0.02920332909179547,73.15393293729481,0.1487473250631298,0.25970976122604694,0.06798930348239961,0.12949222073910588,0.015662361860465473,0.01764602489477689,0.3293622515000386,0.3011769667572882,0.008403206993913703,0.003093566026572369,-0.0007856914318376215,0.002193614679875281,0.007587027557008094,0.002890179993515221,0.00412378298102172,0.002577327493258897,0.5653386185268494
14,0,0,Steel,0.40404461787540114,0.07322931005611827,0.5653391346754073,0.0672123215707268,75.77639655952507,0.06370100242117957,0.028088698226788278,0.04465373203507563,0.03690853004924172,0.023385720396103413,0.012029093925672533,0.0313606333515525,0.014393129590738586,0.04969516765018344,0.021871726481539344,0.03994772447913303,72.94385126769183,0.16787323187448272,0.525585237793757,0.0682850903783587,0.12965541002608294,0.015427840734319217,0.017954643430369937,0.32971477986479175,0.30142245125391187,0.008712912418148115,0.0037374351708331487,0.0005403130295525453,0.005924366421630157,0.0022323475065471367,0.004470605982068027,0.0030916148845998954,0.005933978044355577,0.6448429505429822
15,0,0,Steel,0.37917546978403455,0.005399134406294815,0.5658727761715657,0.03101283858927782,71.22730649736839,0.040378688213332375,0.028107608488349475,0.04342285948504126,0.03599769582242827,0.022199177299266952,0.014318510690576002,0.029265393623621325,0.014409083377221845,0.04148271143713695,0.05188179264687136,0.02851597359645288,65.32532533828427,0.12006172975206514,0.27279949006160675,0.06834134574221803,0.10972667104346046,0.015715792976766844,0.017618853606811338,0.3299645381929054,0.3014533950250943,0.008628392728738424,0.0037753740264789048,0.003929698659283411,0.0019694718930197593,0.0022738859700897284,0.002921053441856041,0.004247410653199784,0.009945154627236035,0.49900695285253066
16,1,1,Aluminum,0.47672509309552835,0.06460796390340615,0.5771932516556232,0.1285091375321497,70.32548564023092,0.03990851376163339,0.028334245662847115,0.04367341138149381,0.03669736693562872,0.021880875753994392,0.011140065441209615,0.034498816312881556,0.014816160957832319,0.04902788796327222,0.047276264051322306,0.03182266604470622,72.891605251804,0.18049848792553874,0.5101190834031339,0.06821569665486268,0.12976654127419088,0.008274972365219173,0.017844323764379333,0.3298744801061506,0.3508811451240045,0.008474741098507536,0.0035787997209175354,0.00040187736405403185,0.0018065897020753193,0.006202921380834734,0.004356178569102614,0.002322195510122095,0.0007816061514333784,0.6534061378991103
17,0,1,Steel,0.42505276689823424,0.07144568564171475,0.5645592103158138,0.052727682650115903,73.44137604725346,0.039084446753677865,0.027290513887183825,0.04439645074464396,0.03668957638136973,0.022819807140632364,0.011107830956209038,0.030620641904935943,0.014162342320478472,0.04201236898167225,0.04953342593154996,0.03537123596760515,70.41089504156464,0.19555922695830158,0.5552123260962054,0.06875991981902659,0.1351702189611672,0.006722433467125462,0.0190425122814991,0.33010827579224095,0.3512055066700041,0.008531371172955552,0.0032542456615410314,-0.0001950619401882626,-0.00020253079586619134,0.0067585168087839695,0.010939224064633029,0.0023080517016120746,0.0004836426115986108,0.636622099246437
18,0,0,Titanium,0.3809544645977471,0.07317172233868553,0.5654504898081154,0.022804788866479953,78.54238203544084,0.0407279660974361,0.029134446954523815,0.045748860035441215,0.03598695557615299,0.022067232198471606,0.012305820842081283,0.03277802905177797,0.014656064188631893,0.04026283204695818,0.05090615769231924,0.029174052939113432,70.76469336279403,0.11950588128817237,0.5367222776319255,0.06809985679921746,0.13001785096946988,0.014783154280875876,0.017877750217418505,0.329787106779543,0.3505814489513813,0.009148787408673845,0.004747646224439083,0.0027156130482340664,0.004095174785665946,0.0023321457550596007,0.0031114390503719554,0.0029744799960132696,0.00260478360051768,0.6046978588083101
19,1,1,Steel,0.4267932493335548,0.07255495633649,0.5717922453140228,0.0493764104101616,73.46269620962494,0.0346365925611409,0.02788657798726305,0.03219736647506841,0.036445691715567115,0.014897183202216623,0.011379474972673444,0.03025413004564485,0.007459185833648852,0.047535441838632835,0.025880833296357368,0.0399668642656837,71.65090556030394,0.18776848177388938,0.6661860360564795,0.09503236625724819,0.12968901444849296,0.006417717982008053,0.017747253621202094,0.3303117808691502,0.39693181346154127,0.0009268535898104852,0.003007864571180112,0.003431061106744736,0.0007012087280069451,0.003226843799808041,0.0037176578304652626,0.0012593693523651498,0.005264688640960957,0.6364229635661093
20,1,1,Titanium,0.4460987959273951,0.0828192586373924,0.6239575952212931,0.047216777688092924,74.68230574094135,0.04010960890806924,0.02999164253185063,0.048706987681924524,0.046411341010972273,0.02060486126680521,0.012021296247536815,0.03469268418268886,0.014837288615212291,0.06696015433271173,0.2089836038049669,0.04121089580177635,68.52482114097192,0.17711783693063687,0.6171407577321092,0.06835342973724705,0.13070692523494953,0.015384472012639053,0.018123153716676017,0.3305056026254954,0.3516441222791242,0.007717523461435037,0.0028847428734709466,0.0012281093381258073,0.010346171108184237,0.0031888551232064234,0.007589380930691014,0.0013852640172199633,0.0055832158305686485,0.7482328093680234
21,0,0,Steel,0.4228691508828072,0.06348415560786397,0.5658237212337226,0.04573293848252391,73.24795020420244,0.040289373642769945,0.02925217055502399,0.029533694276970723,0.036785714352058706,0.021504095884271716,0.011803161685346203,0.030956589401395552,0.014569906046100454,0.045589514692402223,0.046729821679366144,0.03465942017627399,73.4867676183199,0.1497030843582269,0.6136603242949894,0.0689330672545633,0.12977660554306264,0.015317299176834479,0.01744561881422142,0.3298594990333336,0.3011708225985476,0.008859021039571816,0.0028753314959680137,0.0036778815334513994,0.0032923974384419918,0.008368854343845157,0.0030032076704245526,0.0023282487624206203,0.002720799338647249,0.6524374908857491
22,0,0,Steel,0.40125790554234625,0.07085386050620898,0.5644305764119044,0.04419558439197597,74.08809847561672,0.039791897071035386,0.028824455459428664,0.044567268198513144,0.03649062987337051,0.022562199744068992,0.012560121958297879,0.029671940512490884,0.014654216144493904,0.04163786959847081,0.020018443478638646,0.033691185610857155,73.5538070855484,0.13581590947113276,0.6611411085164736,0.06839405925354784,0.12944130748609414,0.015553384764824398,0.01783218351993985,0.330170993342428,0.30191496343671936,0.007665100590279941,0.007981282118248669,0.004571719800991074,0.007342901421157025,0.0014048970720926144,0.002081713961246,0.006988408774553146,0.0024085410276878066,0.6240569178822041
23,0,1,Steel,0.4411890452594148,0.006465124472026271,0.5654341043974409,0.04361951941952912,71.21910707585262,0.03998100000010077,0.02815294513092077,0.0440779579505199,0.03651828057009821,0.020830150816137948,0.011220368604830878,0.03149530800024696,0.014334391748713754,0.03783084761024483,0.04604582410834177,0.030163191233742406,72.85320551706194,0.11552081898525302,0.3036767790209533,0.06786926011843866,0.1295776730438926,0.015990467624139783,0.017554854972307583,0.329732007012045,0.3012388029191723,0.009420088281195395,0.001023617346847245,0.004701467139649623,0.002362256825507401,0.002279881200748421,0.005225880094379099,0.0027156597231696366,0.0023680873253075873,0.5114756737947604
24,0,1,Steel,0.4279270829648474,0.05723989631413076,0.5663015764029657,0.06607203915993697,69.82848908455433,0.040150446789432505,0.028587175598768683,0.050187024121501625,0.03734501872576604,0.022668492497291023,0.013137080732990443,0.0338452644243793,0.014502919605454676,0.05407733171352264,0.1485812160170331,0.039307114198747176,68.4412699758392,0.17904918449488988,0.524619459480162,0.0681650599331964,0.134852654607732,0.015382938591832238,0.01766686867553169,0.3304187047902593,0.30148931501061793,0.008040977861887922,0.0012677474532305343,0.004712034992944062,0.002097176957172126,0.0024421856256222575,0.008288073972428,0.008751699360126373,0.0015949326037889163,0.7345661549844926
25,1,0,Steel,0.37423833469779166,0.04073493037429085,0.5656224973897743,0.02932292699838416,71.65504020380214,0.04040752405975097,0.027490267904820422,0.029995645906052533,0.02747421942734368,0.015291562275214722,0.01307003954321737,0.02935578187226982,0.01456989578954873,0.04203242273696457,0.03933844250028641,0.03529278902280846,74.43068192213407,0.15403719308170433,0.5201491377024097,0.06852210288535435,0.1298821349205557,0.014107882641069536,0.018137914061115413,0.3299759190415686,0.3007879905821734,0.0082175136373545,0.0026828344279484577,0.00750265132444275,0.006445024421442124,0.0021451255015198585,0.003295564313126949,0.0022925170237586565,0.00809785669340866,0.6529505082755013
26,1,1,Aluminum,0.4284847122022078,0.07302828963604849,0.6181119841035136,0.12766344787109613,75.65918155456761,0.0409510553994905,0.02932959001156362,0.03738693385646143,0.03786281667119557,0.02017643433698377,0.011687725376593364,0.03320223518340759,0.014387361803336107,0.0659215139971333,0.1966185015500534,0.03093774395843779,72.10923536032584,0.17716975439685187,0.6568626508929685,0.06873141542539686,0.12988262506810425,0.014918871440328475,0.01826899353883416,0.3301406921681041,0.35103464962862535,0.009658744133619461,0.0027663609804360577,0.004030107586295222,0.009586711694709017,0.003712222729085151,0.010883343805138748,0.0005215723150082008,0.007140139147103041,0.6483189362052938
